call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,7413,7313,1,7313,7313,0.520517
2,7315,7275,1,7275,7275,1.05327
3,7275,7268,1,7268,7268,1.58137
4,7335,7290,0,7268,7268,2.11793
5,7294,7273,1,7273,7268,2.65125
6,7291,7254,1,7254,7254,3.18438
7,7273,7235,1,7235,7235,3.70763
8,7293,7273,0,7235,7235,4.22955
9,7273,7257,0,7235,7235,4.74449
10,7238,7218,1,7218,7218,5.26183
11,7259,7212,1,7212,7212,5.78879
12,7212,7212,1,7212,7212,6.31116
13,7212,7212,1,7212,7212,6.82826
14,7251,7229,0,7212,7212,7.34924
15,7247,7230,0,7212,7212,7.86188
16,7251,7251,0,7212,7212,8.37564
17,7234,7218,0,7212,7212,8.895
18,7228,7212,1,7212,7212,9.51037
19,7251,7214,1,7214,7212,10.0352
20,7246,7231,0,7214,7212,10.5469
21,7246,7223,0,7214,7212,11.0644
22,7265,7250,0,7214,7212,11.5789
23,7214,7214,1,7214,7212,12.0851
24,7261,7228,0,7214,7212,12.6009
25,7252,7227,0,7214,7212,13.1101
26,7238,7218,0,7214,7212,13.6228
27,7246,7225,0,7214,7212,14.1346
28,7256,7214,1,7214,7212,14.6421
29,7293,7257,0,7214,7212,15.1681
30,7269,7236,0,7214,7212,15.686
31,7286,7258,0,7214,7212,16.198
32,7254,7225,0,7214,7212,16.7117
33,7272,7228,0,7214,7212,17.2265
34,7214,7214,1,7214,7212,17.7307
35,7239,7217,0,7214,7212,18.2454
36,7233,7213,1,7213,7212,18.7588
37,7213,7207,1,7207,7207,19.2728
38,7297,7267,0,7207,7207,19.8019
39,7264,7254,0,7207,7207,20.3327
40,7266,7224,0,7207,7207,20.8455
41,7227,7217,0,7207,7207,21.3624
42,7215,7201,1,7201,7201,21.8737
43,7273,7226,0,7201,7201,22.4043
44,7266,7226,0,7201,7201,22.9198
45,7300,7243,0,7201,7201,23.4474
46,7272,7215,0,7201,7201,23.9592
47,7249,7219,0,7201,7201,24.4717
48,7246,7197,1,7197,7197,24.9866
49,7232,7177,1,7177,7177,25.5129
50,7176,7169,1,7169,7169,26.04
51,7206,7170,1,7170,7169,26.5626
52,7182,7162,1,7162,7162,27.0877
53,7200,7194,0,7162,7162,27.6144
54,7178,7172,0,7162,7162,28.1356
55,7192,7169,0,7162,7162,28.6423
56,7240,7210,0,7162,7162,29.1645
57,7173,7157,1,7157,7157,29.6772
58,7229,7183,0,7157,7157,30.2163
59,7157,7153,1,7153,7153,30.7303
60,7182,7148,1,7148,7148,31.2572
61,7222,7205,0,7148,7148,31.7791
62,7184,7162,0,7148,7148,32.2978
63,7194,7167,0,7148,7148,32.8108
64,7188,7188,0,7148,7148,33.3236
65,7197,7174,0,7148,7148,33.834
66,7166,7151,1,7151,7148,34.3477
67,7181,7156,0,7151,7148,34.8644
68,7184,7160,0,7151,7148,35.3827
69,7175,7168,0,7151,7148,35.8881
70,7250,7195,0,7151,7148,36.4021
71,7205,7171,0,7151,7148,36.9136
72,7163,7162,0,7151,7148,37.4288
73,7205,7178,0,7151,7148,37.9406
74,7197,7175,0,7151,7148,38.4486
75,7217,7201,0,7151,7148,38.9563
76,7187,7185,0,7151,7148,39.4732
77,7183,7164,0,7151,7148,39.9797
78,7155,7150,1,7150,7148,40.4885
79,7216,7172,0,7150,7148,41.0163
80,7234,7172,0,7150,7148,41.5322
81,7191,7180,0,7150,7148,42.0417
82,7227,7176,0,7150,7148,42.5465
83,7179,7165,0,7150,7148,43.063
84,7205,7157,0,7150,7148,43.5763
85,7187,7172,0,7150,7148,44.0918
86,7176,7174,0,7150,7148,44.6063
87,7221,7196,0,7150,7148,45.1191
88,7227,7152,1,7152,7148,45.6305
89,7222,7205,0,7152,7148,46.1464
90,7189,7171,0,7152,7148,46.6538
91,7148,7148,1,7148,7148,47.1625
92,7201,7198,0,7148,7148,47.6685
93,7200,7166,0,7148,7148,48.1828
94,7148,7148,1,7148,7148,48.6888
