call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,3234,3123,1,3123,3123,3.5829
2,3155,3103,1,3103,3103,6.52173
3,3128,3124,0,3103,3103,7.50837
4,3176,3081,1,3081,3081,11.9852
5,3170,3101,0,3081,3081,15.3135
6,3095,3081,1,3081,3081,16.2151
7,3174,3092,0,3081,3081,19.5102
8,3092,3089,1,3089,3081,20.859
9,3153,3055,1,3055,3055,24.3729
10,3055,3055,1,3055,3055,24.8395
11,3055,3055,1,3055,3055,25.3039
12,3130,3069,0,3055,3055,27.8697
13,3076,3043,1,3043,3043,29.7372
14,3066,3064,0,3043,3043,30.2743
15,3067,3067,0,3043,3043,30.7393
16,3043,3043,1,3043,3043,31.1987
17,3086,3084,0,3043,3043,31.7453
18,3043,3043,1,3043,3043,32.2051
19,3117,3051,0,3043,3043,34.3122
20,3117,3052,0,3043,3043,35.5796
21,3086,3062,0,3043,3043,36.5699
22,3135,3111,0,3043,3043,39.2219
23,3044,3043,1,3043,3043,39.8447
24,3043,3043,1,3043,3043,40.3105
25,3119,3039,1,3039,3039,42.5561
26,3056,3039,1,3039,3039,43.0949
27,3076,3035,1,3035,3035,44.0815
28,3071,3034,1,3034,3034,46.0066
29,3101,3034,1,3034,3034,47.2154
30,3054,3040,0,3034,3034,49.4665
31,3090,3053,0,3034,3034,51.198
32,3067,3041,0,3034,3034,53.1348
33,3091,3036,1,3036,3034,56.0097
34,3097,3026,1,3026,3026,58.6557
35,3042,3004,1,3004,3004,62.2854
36,3004,3004,1,3004,3004,62.7553
37,3087,3040,0,3004,3004,67.3464
38,3050,3050,0,3004,3004,67.8208
39,3022,3004,1,3004,3004,68.3564
40,3053,3029,0,3004,3004,70.2389
41,3163,3010,0,3004,3004,71.3607
42,3045,3029,0,3004,3004,72.5874
43,3058,3004,1,3004,3004,73.1955
44,3004,3004,1,3004,3004,73.6624
45,3078,3052,0,3004,3004,74.4456
46,3038,3004,1,3004,3004,75.1428
47,3080,3004,1,3004,3004,75.8358
48,3098,3083,0,3004,3004,78.11
49,3114,3019,0,3004,3004,80.8484
50,3004,3004,1,3004,3004,81.3113
51,3091,3059,0,3004,3004,82.4466
52,3092,3034,0,3004,3004,83.3712
53,3056,3029,0,3004,3004,84.4533
54,3026,3004,1,3004,3004,84.9931
55,3051,3034,0,3004,3004,86.346
56,3054,3004,1,3004,3004,88.1314
57,3061,3004,1,3004,3004,89.5572
58,3004,3004,1,3004,3004,90.0344
59,3048,3004,1,3004,3004,91.0164
60,3103,3034,0,3004,3004,92.0042
61,3099,3023,0,3004,3004,93.7327
62,3051,3004,1,3004,3004,95.3562
63,3088,3063,0,3004,3004,96.7173
64,3004,3004,1,3004,3004,97.1845
65,3009,3004,1,3004,3004,98.0973
66,3058,3009,0,3004,3004,99.1507
67,3022,3004,1,3004,3004,99.6907
68,3041,3041,0,3004,3004,100.167
69,3051,3004,1,3004,3004,100.863
70,3045,3041,0,3004,3004,102.22
71,3069,3023,0,3004,3004,103.507
72,3050,3004,1,3004,3004,105.305
73,3102,3021,0,3004,3004,106.439
74,3076,3004,1,3004,3004,107.573
75,3117,3080,0,3004,3004,109.503
76,3058,3038,0,3004,3004,110.73
77,3041,3041,0,3004,3004,111.194
78,3045,3029,0,3004,3004,112.403
79,3094,3041,0,3004,3004,114.276
80,3065,3004,1,3004,3004,114.817
81,3058,3029,0,3004,3004,116.686
82,3052,3021,0,3004,3004,118.191
83,3120,3054,0,3004,3004,120.732
84,3004,3004,1,3004,3004,121.197
85,3116,3027,0,3004,3004,125.487
86,3040,3004,1,3004,3004,126.103
87,3033,3004,1,3004,3004,127.082
88,3040,3004,1,3004,3004,128.439
89,3051,3023,0,3004,3004,129.3
90,3127,3023,0,3004,3004,131.637
