call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,15526,15247,1,15247,15247,21.6091
2,15277,15212,1,15212,15212,37.1044
3,15264,15214,0,15212,15212,45.6455
4,15247,15191,1,15191,15191,58.7211
5,15240,15193,1,15193,15191,72.0735
6,15231,15187,1,15187,15187,81.5428
7,15265,15234,0,15187,15187,86.449
8,15229,15186,1,15186,15186,100.452
9,15255,15197,0,15186,15186,106.201
10,15225,15165,1,15165,15165,114.509
11,15170,15165,1,15165,15165,118.111
12,15197,15154,1,15154,15154,125.068
13,15218,15149,1,15149,15149,134.966
14,15168,15149,1,15149,15149,138.351
15,15175,15135,1,15135,15135,150.759
16,15135,15135,1,15135,15135,154.111
17,15170,15126,1,15126,15126,163.538
18,15184,15151,0,15126,15126,171.511
19,15136,15136,0,15126,15126,174.856
20,15155,15154,0,15126,15126,178.526
21,15156,15109,1,15109,15109,186.721
22,15166,15107,1,15107,15107,200.86
23,15140,15076,1,15076,15076,214.84
24,15104,15055,1,15055,15055,227.194
25,15068,15054,1,15054,15054,233.145
26,15118,15030,1,15030,15030,247.536
27,15060,15032,1,15032,15030,257.653
28,15063,15037,0,15032,15030,271.183
29,15088,15060,0,15032,15030,277.129
30,15032,15032,1,15032,15030,280.469
31,15082,15049,0,15032,15030,288.5
32,15051,15016,1,15016,15016,302.656
33,15049,15039,0,15016,15016,307.769
34,15051,15026,0,15016,15016,318.286
35,15090,15033,0,15016,15016,327.695
36,15040,15038,0,15016,15016,332.357
37,15043,15028,0,15016,15016,341.594
38,15076,15043,0,15016,15016,353.532
39,15035,15016,1,15016,15016,358.623
40,15045,15032,0,15016,15016,363.73
41,15082,15040,0,15016,15016,371.176
42,15039,15030,0,15016,15016,375.5
43,15075,15030,0,15016,15016,389.81
44,15095,15001,1,15001,15001,401.144
45,15075,15044,0,15001,15001,410.539
46,15001,15001,1,15001,15001,413.945
47,15066,15025,0,15001,15001,420.595
48,15023,15001,1,15001,15001,426.651
49,15048,15040,0,15001,15001,431.938
50,15045,15029,0,15001,15001,437.845
51,15001,15001,1,15001,15001,441.241
52,15073,15071,0,15001,15001,444.692
53,15043,15043,0,15001,15001,448.023
54,15023,15013,0,15001,15001,452.228
55,15044,15024,0,15001,15001,458.365
56,15014,14989,1,14989,14989,465.754
57,14989,14989,1,14989,14989,469.094
58,14989,14989,1,14989,14989,472.431
59,15013,14986,1,14986,14986,483.339
60,15036,14986,1,14986,14986,488.855
61,15042,15012,0,14986,14986,495.931
62,14986,14986,1,14986,14986,499.263
63,15024,15019,0,14986,14986,502.84
64,15015,15008,0,14986,14986,509.331
65,14986,14986,1,14986,14986,512.65
66,15081,15028,0,14986,14986,522.381
67,15005,15005,0,14986,14986,525.76
68,14986,14986,1,14986,14986,529.091
69,15060,15030,0,14986,14986,534.843
70,14986,14986,1,14986,14986,538.187
71,14986,14986,1,14986,14986,541.546
72,15051,15030,0,14986,14986,545.838
